path,split
pk/1pk6.pdb1_2.dill,train
pk/1pk8.pdb1_1.dill,train
pk/3pkz.pdb3_1.dill,train
pk/2pkr.pdb1_0.dill,train
pk/3pki.pdb7_0.dill,train
pk/3pkp.pdb1_2.dill,train
pk/2pk6.pdb1_0.dill,train
pk/1pkl.pdb1_3.dill,train
pk/1pk8.pdb1_5.dill,train
pk/3pko.pdb1_0.dill,train
pk/3pkq.pdb1_0.dill,train
pk/1pkz.pdb1_0.dill,train
pk/2pkr.pdb1_4.dill,train
pk/3pkz.pdb3_5.dill,train
pk/4pkf.pdb1_1.dill,train
pk/3pkz.pdb1_1.dill,train
pk/2pkr.pdb3_0.dill,train
pk/2pkh.pdb1_5.dill,train
pk/2pkr.pdb3_4.dill,train
pk/3pkz.pdb1_5.dill,train
pk/3pkq.pdb3_0.dill,train
pk/3pkp.pdb2_0.dill,train
pk/2pk2.pdb1_1.dill,train
pk/1pk8.pdb2_3.dill,train
pk/3pkz.pdb3_3.dill,train
pk/2pkr.pdb1_2.dill,train
pk/3pki.pdb7_2.dill,train
pk/3pkp.pdb1_0.dill,train
pk/3pkz.pdb2_5.dill,train
pk/1pkl.pdb1_1.dill,train
pk/3pkq.pdb1_2.dill,train
pk/3pkz.pdb2_1.dill,train
pk/2pkh.pdb2_5.dill,train
pk/1pk6.pdb1_1.dill,train
pk/1pkv.pdb1_0.dill,train
pk/2pkr.pdb3_2.dill,train
pk/1pk8.pdb2_5.dill,train
pk/3pkq.pdb2_0.dill,train
pk/3pkp.pdb3_0.dill,train
pk/3pkp.pdb2_2.dill,train
pk/4pkc.pdb1_0.dill,train
pk/2pk5.pdb1_0.dill,train
pk/2pk2.pdb1_3.dill,train
pk/2pk3.pdb1_0.dill,train
pk/3pkp.pdb5_0.dill,train
pk/3pkz.pdb1_2.dill,train
pk/2pkr.pdb3_3.dill,train
pk/2pkx.pdb1_0.dill,train
pk/3pkp.pdb2_3.dill,train
pk/1pk8.pdb2_0.dill,train
pk/2pk2.pdb1_2.dill,train
pk/2pkr.pdb1_3.dill,train
pk/3pkp.pdb1_1.dill,train
pk/3pkz.pdb2_4.dill,train
pk/2pkg.pdb2_0.dill,train
pk/2pkh.pdb2_0.dill,train
pk/1pkl.pdb1_0.dill,train
pk/3pkq.pdb1_3.dill,train
pk/3pkz.pdb2_0.dill,train
pk/2pkh.pdb2_4.dill,train
pk/1pk6.pdb1_0.dill,train
wd/2wdr.pdb3_3.dill,train
wd/4wdz.pdb1_2.dill,train
wd/2wd8.pdb1_5.dill,train
wd/2wdr.pdb1_3.dill,train
wd/3wdk.pdb2_0.dill,train
wd/1wdk.pdb1_3.dill,train
wd/2wd8.pdb1_1.dill,train
wd/2wdq.pdb3_4.dill,train
wd/2wd8.pdb1_4.dill,train
wd/3wdm.pdb2_0.dill,train
wd/2wdr.pdb1_2.dill,train
wd/1wdk.pdb1_2.dill,train
wd/2wdq.pdb3_0.dill,train
wd/2wd8.pdb1_0.dill,train
wd/2wdr.pdb2_4.dill,train
wd/2wdr.pdb3_2.dill,train
wd/3wdl.pdb1_0.dill,train
wd/2wdr.pdb2_0.dill,train
wd/2wd5.pdb1_0.dill,train
wd/4wdz.pdb1_3.dill,train
wd/1wdk.pdb1_4.dill,train
wd/2wdr.pdb1_0.dill,train
wd/3wdl.pdb2_0.dill,train
wd/1wdk.pdb1_0.dill,train
wd/2wdr.pdb1_4.dill,train
wd/1wdz.pdb1_0.dill,train
wd/2wd8.pdb1_2.dill,train
wd/2wdq.pdb3_2.dill,train
wd/2wd6.pdb3_0.dill,train
wd/2wdr.pdb3_0.dill,train
wd/2wdr.pdb2_2.dill,train
wd/3wdm.pdb1_0.dill,train
wd/2wdr.pdb3_4.dill,train
wd/4wdz.pdb1_1.dill,train
wd/4wdz.pdb1_4.dill,train
wd/2wdr.pdb2_3.dill,train
wd/2wdz.pdb2_0.dill,train
wd/4wdz.pdb1_0.dill,train
wd/1wdk.pdb1_5.dill,train
wd/1wdk.pdb1_1.dill,train
wd/2wd8.pdb1_3.dill,train
wd/2wdq.pdb3_3.dill,train
s0/3s0c.pdb1_4.dill,train
s0/3s0c.pdb1_0.dill,train
s0/3s06.pdb1_0.dill,train
s0/4s0t.pdb1_1.dill,train
s0/1s00.pdb1_0.dill,train
s0/3s0h.pdb1_0.dill,train
s0/3s02.pdb1_0.dill,train
s0/4s01.pdb2_0.dill,train
s0/1s00.pdb1_1.dill,train
s0/3s03.pdb2_0.dill,train
s0/3s0c.pdb1_1.dill,train
s0/4s0t.pdb1_0.dill,train
s0/4s0t.pdb2_0.dill,train
s0/4s00.pdb2_0.dill,train
s0/3s03.pdb1_0.dill,train
s0/3s0c.pdb1_3.dill,train
s0/3s02.pdb2_0.dill,train
s0/4s0t.pdb1_2.dill,train
s0/3s0c.pdb1_2.dill,train
s0/4s0m.pdb1_0.dill,train
s0/1s00.pdb1_2.dill,train
l5/4l5t.pdb1_2.dill,train
l5/1l5q.pdb1_0.dill,train
l5/3l5s.pdb1_1.dill,train
l5/3l5t.pdb1_2.dill,train
l5/4l5y.pdb2_0.dill,train
l5/1l5b.pdb1_0.dill,train
l5/4l5c.pdb2_1.dill,train
l5/4l5y.pdb1_2.dill,train
l5/4l5t.pdb2_0.dill,train
l5/4l5c.pdb2_0.dill,train
l5/4l5t.pdb1_3.dill,train
l5/4l5b.pdb1_0.dill,train
l5/3l5r.pdb1_2.dill,train
l5/3l5s.pdb1_0.dill,train
l5/4l5y.pdb2_1.dill,train
l5/4l5c.pdb2_2.dill,train
l5/4l5y.pdb1_1.dill,train
l5/1l5x.pdb2_0.dill,train
l5/4l5t.pdb1_1.dill,train
l5/3l5r.pdb1_0.dill,train
l5/3l5s.pdb1_2.dill,train
l5/3l5t.pdb1_1.dill,train
l5/4l5l.pdb1_0.dill,train
l5/3l5r.pdb1_1.dill,train
l5/4l5t.pdb1_4.dill,train
l5/3l5t.pdb1_0.dill,train
l5/4l5y.pdb2_2.dill,train
l5/4l5y.pdb1_0.dill,train
ua/4uah.pdb1_1.dill,train
ua/1uaa.pdb1_0.dill,train
ua/3ua0.pdb1_0.dill,train
ua/4ua2.pdb3_0.dill,train
ua/4uah.pdb1_0.dill,train
ua/4ua1.pdb1_0.dill,train
ua/4uaf.pdb1_0.dill,train
ua/4uah.pdb1_2.dill,train
l9/1l9o.pdb1_1.dill,train
l9/1l9q.pdb1_1.dill,train
l9/1l9t.pdb1_2.dill,train
l9/1l9s.pdb1_1.dill,train
l9/1l9r.pdb1_2.dill,train
l9/1l9m.pdb1_0.dill,train
l9/1l9s.pdb1_0.dill,train
l9/1l9o.pdb1_0.dill,train
l9/1l9q.pdb1_0.dill,train
l9/3l91.pdb1_0.dill,train
l9/1l9r.pdb1_0.dill,train
l9/1l9t.pdb1_1.dill,train
l9/1l9s.pdb1_2.dill,train
l9/3l9j.pdb1_0.dill,train
l9/1l9n.pdb1_0.dill,train
l9/1l9q.pdb1_2.dill,train
l9/1l9o.pdb1_2.dill,train
l9/3l9q.pdb2_0.dill,train
l9/1l9r.pdb1_1.dill,train
l9/4l9n.pdb1_0.dill,train
l9/4l9p.pdb1_0.dill,train
l9/3l94.pdb1_0.dill,train
l9/1l9t.pdb1_0.dill,train
ly/3lyu.pdb1_11.dill,train
ly/2lyn.pdb1_0.dill,train
ly/2lyn.pdb3_0.dill,train
ly/3lyu.pdb1_9.dill,train
ly/3lyu.pdb3_0.dill,train
ly/2lyn.pdb3_1.dill,train
ly/2lyn.pdb3_5.dill,train
ly/3lyk.pdb1_0.dill,train
ly/3lyu.pdb1_0.dill,train
ly/3lyu.pdb1_4.dill,train
ly/4lyy.pdb1_0.dill,train
ly/3lyh.pdb1_0.dill,train
ly/4lyy.pdb1_4.dill,train
ly/1lyl.pdb1_0.dill,train
ly/3lyl.pdb1_1.dill,train
ly/3lyv.pdb3_0.dill,train
ly/3lyl.pdb1_5.dill,train
ly/3lyf.pdb2_0.dill,train
ly/3lyu.pdb1_3.dill,train
ly/3lyl.pdb1_0.dill,train
ly/3lyl.pdb1_4.dill,train
ly/3lyu.pdb1_7.dill,train
ly/4lyy.pdb1_1.dill,train
ly/2lyn.pdb3_2.dill,train
ly/2lyn.pdb2_0.dill,train
ly/4lyy.pdb1_5.dill,train
ly/3lyu.pdb4_0.dill,train
gy/3gyr.pdb2_4.dill,train
gy/1gyk.pdb1_4.dill,train
gy/4gyp.pdb1_2.dill,train
gy/3gyr.pdb2_0.dill,train
gy/4gy4.pdb1_2.dill,train
gy/1gyk.pdb1_0.dill,train
gy/4gyv.pdb2_5.dill,train
gy/3gyx.pdb5_0.dill,train
gy/3gyr.pdb1_2.dill,train
gy/1gyp.pdb1_3.dill,train
gy/4gyv.pdb2_1.dill,train
gy/3gy1.pdb1_0.dill,train
gy/4gyv.pdb2_4.dill,train
gy/3gyr.pdb1_3.dill,train
gy/1gyo.pdb1_0.dill,train
gy/3gyd.pdb1_0.dill,train
gy/3gyz.pdb1_0.dill,train
gy/1gyp.pdb1_2.dill,train
gy/4gyv.pdb2_0.dill,train
gy/4gy1.pdb1_0.dill,train
gy/3gyr.pdb2_5.dill,train
gy/4gyv.pdb1_2.dill,train
gy/3gyr.pdb2_1.dill,train
gy/4gyp.pdb1_3.dill,train
gy/4gy3.pdb1_0.dill,train
gy/1gyk.pdb1_1.dill,train
gy/1gyp.pdb1_4.dill,train
gy/4gyv.pdb2_6.dill,train
gy/4gy0.pdb1_0.dill,train
gy/3gyr.pdb1_1.dill,train
gy/3gye.pdb1_0.dill,train
gy/1gyp.pdb1_0.dill,train
gy/4gyv.pdb2_2.dill,train
gy/3gyr.pdb1_5.dill,train
gy/4gyp.pdb1_5.dill,train
gy/3gyr.pdb8_0.dill,train
gy/4gyv.pdb1_0.dill,train
gy/4gyp.pdb1_1.dill,train
gy/3gyr.pdb2_3.dill,train
gy/3gyg.pdb1_0.dill,train
gy/4gy4.pdb1_1.dill,train
gy/1gyk.pdb1_3.dill,train
gy/4gyp.pdb1_4.dill,train
gy/4gyv.pdb1_1.dill,train
gy/3gyr.pdb3_0.dill,train
gy/3gyr.pdb2_2.dill,train
gy/4gyp.pdb1_0.dill,train
gy/4gy4.pdb1_0.dill,train
gy/1gyk.pdb1_2.dill,train
gy/1gyp.pdb1_5.dill,train
gy/3gyr.pdb1_0.dill,train
gy/1gyp.pdb1_1.dill,train
gy/4gyv.pdb2_3.dill,train
gy/3gyr.pdb1_4.dill,train
gy/2gyo.pdb1_0.dill,train
ms/1mss.pdb1_0.dill,train
ms/1msm.pdb1_0.dill,train
ms/3msq.pdb1_0.dill,train
ms/7msf.pdb1_2.dill,train
ms/3msq.pdb3_0.dill,train
ms/4msp.pdb1_0.dill,train
ms/4ms2.pdb1_5.dill,train
ms/7msf.pdb1_0.dill,train
ms/4ms2.pdb1_1.dill,train
ms/3msv.pdb3_0.dill,train
ms/4ms2.pdb1_4.dill,train
ms/4ms2.pdb1_0.dill,train
ms/7msf.pdb1_1.dill,train
ql/4qlq.pdb1_24.dill,train
ql/4qlt.pdb1_52.dill,train
ql/4qlt.pdb1_19.dill,train
ql/4qls.pdb1_42.dill,train
ql/4qlq.pdb1_86.dill,train
ql/4qls.pdb1_73.dill,train
ql/2ql3.pdb4_0.dill,train
ql/4qls.pdb1_38.dill,train
ql/1qlu.pdb1_0.dill,train
ql/4qlq.pdb1_15.dill,train
ql/4qlt.pdb1_28.dill,train
ql/4qlt.pdb1_63.dill,train
ql/4qlu.pdb1_63.dill,train
ql/4qlu.pdb1_28.dill,train
ql/4qlq.pdb1_77.dill,train
ql/3qll.pdb2_0.dill,train
ql/4qlu.pdb1_19.dill,train
ql/4qls.pdb1_82.dill,train
ql/4qlu.pdb1_52.dill,train
ql/4qlq.pdb1_46.dill,train
ql/4qls.pdb1_20.dill,train
ql/4qls.pdb1_77.dill,train
ql/4qlq.pdb1_0.dill,train
ql/4qls.pdb1_8.dill,train
ql/2qlr.pdb1_0.dill,train
ql/4qlq.pdb1_20.dill,train
ql/4qlu.pdb1_34.dill,train
ql/4qls.pdb1_46.dill,train
ql/4qlq.pdb1_82.dill,train
ql/4qls.pdb1_86.dill,train
ql/4qlt.pdb1_34.dill,train
ql/4qlq.pdb1_42.dill,train
ql/4qls.pdb1_24.dill,train
ql/4qls.pdb1_15.dill,train
ql/4qlq.pdb1_38.dill,train
ql/4qlq.pdb1_73.dill,train
ql/4qlu.pdb1_82.dill,train
ql/4qls.pdb1_52.dill,train
ql/4qls.pdb1_19.dill,train
ql/2qlv.pdb1_1.dill,train
ql/4qlq.pdb1_34.dill,train
ql/2ql3.pdb6_0.dill,train
ql/4qlu.pdb1_20.dill,train
ql/4qlt.pdb1_42.dill,train
ql/4qlt.pdb1_73.dill,train
ql/4qlt.pdb1_38.dill,train
ql/4qls.pdb1_28.dill,train
ql/4qls.pdb1_63.dill,train
ql/4qlu.pdb1_38.dill,train
ql/4qlu.pdb1_73.dill,train
ql/4qlt.pdb1_7.dill,train
ql/4ql9.pdb1_2.dill,train
ql/4qlt.pdb1_82.dill,train
ql/4qlu.pdb1_42.dill,train
ql/4qlt.pdb1_20.dill,train
ql/4qlu.pdb1_15.dill,train
ql/4qlt.pdb1_77.dill,train
ql/3qll.pdb1_2.dill,train
ql/4qlu.pdb1_86.dill,train
ql/4qlt.pdb1_46.dill,train
ql/4qlu.pdb1_24.dill,train
ql/4qlu.pdb1_5.dill,train
ql/4qls.pdb1_0.dill,train
ql/4qlq.pdb1_8.dill,train
ql/4qlt.pdb1_86.dill,train
ql/4qls.pdb1_34.dill,train
ql/4qlt.pdb1_24.dill,train
ql/4qlu.pdb1_46.dill,train
ql/4qlb.pdb1_0.dill,train
ql/4qlq.pdb1_19.dill,train
ql/4qlq.pdb1_52.dill,train
ql/4qlu.pdb1_77.dill,train
ql/4qlt.pdb1_15.dill,train
ql/4qlq.pdb1_63.dill,train
ql/4qlq.pdb1_28.dill,train
ql/2qlv.pdb1_0.dill,train
ql/4qls.pdb1_18.dill,train
ql/4qlu.pdb1_83.dill,train
ql/4qls.pdb1_53.dill,train
ql/4qlu.pdb1_0.dill,train
ql/4qlu.pdb1_21.dill,train
ql/4qlz.pdb1_0.dill,train
ql/4qlq.pdb1_35.dill,train
ql/4qlt.pdb1_39.dill,train
ql/4qlt.pdb1_72.dill,train
ql/4qls.pdb1_62.dill,train
ql/4qls.pdb1_29.dill,train
ql/4qlt.pdb1_6.dill,train
ql/4qlu.pdb1_72.dill,train
ql/4qlu.pdb1_39.dill,train
ql/4qly.pdb2_0.dill,train
ql/4ql9.pdb1_3.dill,train
ql/4qlt.pdb1_83.dill,train
ql/2qlr.pdb2_3.dill,train
ql/4qls.pdb1_31.dill,train
ql/4qls.pdb1_5.dill,train
ql/4qlt.pdb1_21.dill,train
ql/4qlt.pdb1_76.dill,train
ql/4qlu.pdb1_14.dill,train
ql/4qlu.pdb1_87.dill,train
ql/4qlu.pdb1_25.dill,train
ql/4qlt.pdb1_47.dill,train
ql/3qld.pdb1_0.dill,train
ql/4qlq.pdb1_31.dill,train
ql/4qls.pdb1_35.dill,train
ql/4qlt.pdb1_87.dill,train
ql/4qlq.pdb1_53.dill,train
ql/4qlq.pdb1_18.dill,train
ql/4qlu.pdb1_47.dill,train
ql/4qlt.pdb1_25.dill,train
ql/4qlq.pdb1_29.dill,train
ql/4qlq.pdb1_62.dill,train
ql/4qlt.pdb1_14.dill,train
ql/4qlu.pdb1_76.dill,train
ql/4qlt.pdb1_18.dill,train
ql/4qlu.pdb1_31.dill,train
ql/4qlt.pdb1_53.dill,train
ql/4qlq.pdb1_25.dill,train
ql/4qlq.pdb1_87.dill,train
ql/4qlq.pdb1_5.dill,train
ql/4qls.pdb1_39.dill,train
ql/4qls.pdb1_72.dill,train
ql/4qlt.pdb1_62.dill,train
ql/4qlt.pdb1_29.dill,train
ql/4qlq.pdb1_14.dill,train
ql/4qlq.pdb1_76.dill,train
ql/4qlu.pdb1_8.dill,train
ql/2ql2.pdb3_0.dill,train
ql/4qlu.pdb1_29.dill,train
ql/4qlu.pdb1_62.dill,train
ql/2ql3.pdb2_0.dill,train
ql/4qlq.pdb1_47.dill,train
ql/4qls.pdb1_83.dill,train
ql/4qlu.pdb1_53.dill,train
ql/4qlt.pdb1_31.dill,train
ql/4qlu.pdb1_18.dill,train
ql/3qll.pdb2_1.dill,train
ql/4qls.pdb1_21.dill,train
ql/4qls.pdb1_76.dill,train
ql/4qlu.pdb1_35.dill,train
ql/4qlq.pdb1_21.dill,train
ql/4qlq.pdb1_83.dill,train
ql/4qls.pdb1_47.dill,train
ql/4qlt.pdb1_35.dill,train
ql/4qls.pdb1_87.dill,train
ql/4qls.pdb1_25.dill,train
ql/4qls.pdb1_14.dill,train
ql/4qlq.pdb1_72.dill,train
ql/4qlq.pdb1_39.dill,train
ql/2ql2.pdb3_4.dill,train
ql/4qlq.pdb1_37.dill,train
ql/4qlt.pdb1_41.dill,train
ql/4qlu.pdb1_23.dill,train
ql/4qlu.pdb1_81.dill,train
ql/4qls.pdb1_51.dill,train
ql/2qlv.pdb1_2.dill,train
ql/4qls.pdb1_60.dill,train
ql/4qls.pdb1_89.dill,train
ql/4qlt.pdb1_70.dill,train
ql/4ql9.pdb1_1.dill,train
ql/4qls.pdb1_49.dill,train
ql/4qlu.pdb1_70.dill,train
ql/4qlt.pdb1_23.dill,train
ql/4qlu.pdb1_41.dill,train
ql/4qls.pdb1_91.dill,train
ql/4qlq.pdb1_55.dill,train
ql/4qls.pdb1_7.dill,train
ql/4qlt.pdb1_81.dill,train
ql/4qls.pdb1_78.dill,train
ql/3qll.pdb1_1.dill,train
ql/2ql3.pdb1_0.dill,train
ql/4qlq.pdb1_49.dill,train
ql/4qlt.pdb1_74.dill,train
ql/4qlu.pdb1_16.dill,train
ql/4qlq.pdb1_78.dill,train
ql/4qlu.pdb1_27.dill,train
ql/4qlu.pdb1_6.dill,train
ql/4qlt.pdb1_45.dill,train
ql/4qlu.pdb1_85.dill,train
ql/4qls.pdb1_55.dill,train
ql/4qlq.pdb1_91.dill,train
ql/4qlu.pdb1_45.dill,train
ql/4qlt.pdb1_27.dill,train
ql/4qlq.pdb1_51.dill,train
ql/4qls.pdb1_37.dill,train
ql/4qlt.pdb1_85.dill,train
ql/4qlq.pdb1_89.dill,train
ql/4qlt.pdb1_16.dill,train
ql/4qlu.pdb1_74.dill,train
ql/4qlt.pdb1_0.dill,train
ql/4qlq.pdb1_60.dill,train
ql/4qls.pdb1_41.dill,train
ql/4qlu.pdb1_91.dill,train
ql/4qlq.pdb1_85.dill,train
ql/4qlq.pdb1_27.dill,train
ql/4qlt.pdb1_51.dill,train
ql/4qlu.pdb1_78.dill,train
ql/4qlq.pdb1_16.dill,train
ql/4qlu.pdb1_49.dill,train
ql/4qlt.pdb1_60.dill,train
ql/4qlt.pdb1_89.dill,train
ql/4qls.pdb1_70.dill,train
ql/4qlq.pdb1_7.dill,train
ql/4qlu.pdb1_60.dill,train
ql/4qlt.pdb1_49.dill,train
ql/4qlq.pdb1_74.dill,train
ql/4qlu.pdb1_89.dill,train
ql/3qlj.pdb3_0.dill,train
ql/4qls.pdb1_23.dill,train
ql/4qlt.pdb1_91.dill,train
ql/4qls.pdb1_81.dill,train
ql/4qlt.pdb1_78.dill,train
ql/4qlu.pdb1_51.dill,train
ql/4qlq.pdb1_45.dill,train
ql/2ql2.pdb2_0.dill,train
ql/2qlr.pdb1_3.dill,train
ql/4qls.pdb1_74.dill,train
ql/4qls.pdb1_45.dill,train
ql/4qlq.pdb1_81.dill,train
ql/4qlt.pdb1_8.dill,train
ql/2ql3.pdb3_0.dill,train
ql/4qlq.pdb1_23.dill,train
ql/4qlt.pdb1_55.dill,train
ql/4qly.pdb1_0.dill,train
ql/4qlu.pdb1_37.dill,train
ql/4qls.pdb1_27.dill,train
ql/4qlt.pdb1_37.dill,train
ql/4qls.pdb1_85.dill,train
ql/4qlu.pdb1_55.dill,train
ql/4qlq.pdb1_41.dill,train
ql/4qlq.pdb1_70.dill,train
ql/4qls.pdb1_16.dill,train
ql/4qlq.pdb1_84.dill,train
ql/4qls.pdb1_40.dill,train
ql/4qlu.pdb1_90.dill,train
ql/4qlu.pdb1_79.dill,train
ql/4qlu.pdb1_32.dill,train
ql/2ql8.pdb1_0.dill,train
ql/4qlq.pdb1_26.dill,train
ql/4qlu.pdb1_48.dill,train
ql/4qlt.pdb1_61.dill,train
ql/4qlq.pdb1_17.dill,train
ql/4qlb.pdb2_0.dill,train
ql/4qlq.pdb1_6.dill,train
ql/4qlt.pdb1_88.dill,train
ql/4qls.pdb1_71.dill,train
ql/4qlq.pdb1_75.dill,train
ql/4qlu.pdb1_61.dill,train
ql/4qlt.pdb1_48.dill,train
ql/2ql2.pdb3_3.dill,train
ql/4qlu.pdb1_88.dill,train
ql/4qls.pdb1_69.dill,train
ql/4qlt.pdb1_90.dill,train
ql/4qls.pdb1_22.dill,train
ql/4qlq.pdb1_44.dill,train
ql/4qlt.pdb1_32.dill,train
ql/3qll.pdb2_2.dill,train
ql/4qls.pdb1_80.dill,train
ql/4qlt.pdb1_79.dill,train
ql/4qls.pdb1_75.dill,train
ql/4qlq.pdb1_80.dill,train
ql/4qls.pdb1_44.dill,train
ql/4qlu.pdb1_36.dill,train
ql/4qlt.pdb1_54.dill,train
ql/4qlq.pdb1_22.dill,train
ql/4qlq.pdb1_69.dill,train
ql/4qls.pdb1_26.dill,train
ql/4qlq.pdb1_40.dill,train
ql/4qls.pdb1_84.dill,train
ql/4qlu.pdb1_54.dill,train
ql/4qlt.pdb1_36.dill,train
ql/4qlq.pdb1_71.dill,train
ql/2ql3.pdb5_0.dill,train
ql/4qls.pdb1_17.dill,train
ql/4qlu.pdb1_22.dill,train
ql/4qlt.pdb1_40.dill,train
ql/4qlu.pdb1_69.dill,train
ql/4qlq.pdb1_36.dill,train
ql/4qlu.pdb1_80.dill,train
ql/4qls.pdb1_61.dill,train
ql/4qls.pdb1_88.dill,train
ql/4qlt.pdb1_71.dill,train
ql/4ql9.pdb1_0.dill,train
ql/4qls.pdb1_48.dill,train
ql/4qlt.pdb1_5.dill,train
ql/4qlu.pdb1_71.dill,train
ql/4qlq.pdb1_54.dill,train
ql/4qlt.pdb1_69.dill,train
ql/4qlu.pdb1_40.dill,train
ql/4qls.pdb1_90.dill,train
ql/4qlt.pdb1_22.dill,train
ql/2qlr.pdb2_0.dill,train
ql/4qls.pdb1_32.dill,train
ql/4qlt.pdb1_80.dill,train
ql/4qls.pdb1_79.dill,train
ql/4qls.pdb1_6.dill,train
ql/3qll.pdb1_0.dill,train
ql/4qlu.pdb1_17.dill,train
ql/4qlt.pdb1_75.dill,train
ql/4qlq.pdb1_48.dill,train
ql/4qlt.pdb1_44.dill,train
ql/4qlu.pdb1_26.dill,train
ql/4qlu.pdb1_7.dill,train
ql/4qlq.pdb1_79.dill,train
ql/4qlq.pdb1_32.dill,train
ql/4qlq.pdb1_90.dill,train
ql/4qlu.pdb1_84.dill,train
ql/4qls.pdb1_54.dill,train
ql/4qlt.pdb1_26.dill,train
ql/4qlu.pdb1_44.dill,train
ql/4qlt.pdb1_84.dill,train
ql/4qls.pdb1_36.dill,train
ql/4qlq.pdb1_88.dill,train
ql/4qlq.pdb1_61.dill,train
ql/4qlu.pdb1_75.dill,train
ql/4qlt.pdb1_17.dill,train
yu/1yud.pdb4_0.dill,train
yu/4yuy.pdb1_0.dill,train
yu/4yuv.pdb1_0.dill,train
yu/1yud.pdb2_0.dill,train
yu/1yum.pdb1_5.dill,train
yu/1yud.pdb1_0.dill,train
yu/1yuz.pdb1_0.dill,train
yu/4yu7.pdb1_0.dill,train
yu/1yux.pdb1_0.dill,train
yu/1yud.pdb3_0.dill,train
yu/1yud.pdb5_0.dill,train
yu/1yum.pdb1_0.dill,train
yu/4yux.pdb1_0.dill,train
yu/1yum.pdb1_4.dill,train
bm/3bmc.pdb1_3.dill,train
bm/2bm8.pdb2_1.dill,train
bm/4bmk.pdb1_0.dill,train
bm/4bmv.pdb2_0.dill,train
bm/2bm8.pdb2_5.dill,train
bm/2bm8.pdb1_3.dill,train
bm/2bm8.pdb1_2.dill,train
bm/3bmc.pdb1_2.dill,train
bm/2bm8.pdb2_0.dill,train
bm/4bmv.pdb4_0.dill,train
bm/2bm8.pdb2_4.dill,train
bm/2bm8.pdb1_4.dill,train
bm/2bm8.pdb1_0.dill,train
bm/3bmc.pdb1_0.dill,train
bm/4bmv.pdb5_0.dill,train
bm/2bm8.pdb2_2.dill,train
bm/3bmc.pdb1_4.dill,train
bm/2bmo.pdb1_0.dill,train
bm/2bm5.pdb1_0.dill,train
bm/3bmc.pdb1_1.dill,train
bm/4bmv.pdb3_0.dill,train
bm/2bm8.pdb2_3.dill,train
bm/3bmc.pdb1_5.dill,train
bm/5bmw.pdb1_0.dill,train
bm/4bmv.pdb1_0.dill,train
bm/2bm8.pdb1_5.dill,train
bm/2bm8.pdb1_1.dill,train
bm/3bm2.pdb1_0.dill,train
zk/4zkx.pdb1_2.dill,train
zk/3zkd.pdb2_0.dill,train
zk/3zk2.pdb1_0.dill,train
zk/3zk2.pdb1_4.dill,train
zk/4zkx.pdb1_6.dill,train
zk/1zkm.pdb2_0.dill,train
zk/3zk1.pdb1_10.dill,train
zk/3zk2.pdb1_8.dill,train
zk/3zk2.pdb2_6.dill,train
zk/3zk1.pdb1_6.dill,train
zk/3zk2.pdb2_2.dill,train
zk/3zk2.pdb1_10.dill,train
zk/1zkm.pdb3_2.dill,train
zk/3zk1.pdb1_2.dill,train
zk/3zk2.pdb1_9.dill,train
zk/3zk2.pdb2_7.dill,train
zk/3zke.pdb1_1.dill,train
zk/3zk1.pdb1_7.dill,train
zk/3zk2.pdb2_3.dill,train
zk/3zk1.pdb1_3.dill,train
zk/1zkm.pdb3_3.dill,train
zk/1zke.pdb3_0.dill,train
zk/3zkd.pdb4_0.dill,train
zk/2zk7.pdb1_0.dill,train
zk/4zkx.pdb1_3.dill,train
zk/3zke.pdb3_1.dill,train
zk/3zk2.pdb1_1.dill,train
zk/4zkx.pdb1_13.dill,train
zk/3zk2.pdb1_5.dill,train
zk/4zkx.pdb1_7.dill,train
zk/4zkx.pdb1_9.dill,train
zk/3zk2.pdb2_5.dill,train
zk/3zk1.pdb1_5.dill,train
zk/1zki.pdb1_0.dill,train
zk/3zkb.pdb1_0.dill,train
zk/3zk2.pdb2_1.dill,train
zk/3zk2.pdb2_10.dill,train
zk/3zk1.pdb1_1.dill,train
zk/4zkx.pdb1_1.dill,train
zk/3zk2.pdb1_3.dill,train
zk/3zk1.pdb1_9.dill,train
zk/4zkx.pdb1_11.dill,train
zk/3zke.pdb2_1.dill,train
zk/3zk2.pdb2_9.dill,train
zk/3zk2.pdb1_7.dill,train
zk/4zkx.pdb1_5.dill,train
zk/3zkb.pdb5_0.dill,train
zk/4zkx.pdb1_14.dill,train
zk/3zkb.pdb8_0.dill,train
zk/4zkx.pdb1_0.dill,train
zk/3zk2.pdb1_2.dill,train
zk/3zkd.pdb3_0.dill,train
zk/1zk8.pdb1_0.dill,train
zk/3zk1.pdb1_8.dill,train
zk/4zkx.pdb1_10.dill,train
zk/3zk2.pdb2_8.dill,train
zk/3zk2.pdb1_6.dill,train
zk/1zkm.pdb1_0.dill,train
zk/4zkx.pdb1_8.dill,train
zk/3zkb.pdb7_0.dill,train
zk/3zk2.pdb2_4.dill,train
zk/3zk1.pdb1_4.dill,train
zk/1zkm.pdb3_4.dill,train
zk/1zke.pdb4_0.dill,train
zk/3zk2.pdb2_0.dill,train
zk/3zkd.pdb1_0.dill,train
zk/3zk1.pdb1_0.dill,train
zk/1zkm.pdb3_0.dill,train
zw/3zwe.pdb1_0.dill,train
